ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1416429197.31735,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416429197.31735,pg_catalog,pg_db_role_setting,0,0,7660,0,0,0,0,0,0,0,0,0,17,7643,0,0,0,0
1416429197.31735,pg_toast,pg_toast_12713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_catalog,pg_description,0,0,233,0,0,0,0,0,0,0,0,0,82,436,0,0,0,0
1416429197.31735,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_catalog,pg_class,721,171808,48199,44911,132,28,94,28,337,95,320,50819,376,100892,,,,
1416429197.31735,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416429197.31735,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_catalog,pg_operator,0,0,12841,66268,0,0,0,0,0,0,307,45956,268,28024,,,,
1416429197.31735,public,supplier,8,600000,3317555,4270560,100000,0,0,0,100000,0,11742,3353451,1004,6652339,,,,
1416429197.31735,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416429197.31735,pg_toast,pg_toast_12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_catalog,pg_attribute,154,1050,38211,84478,524,20,346,5,2514,382,831,44744,297,80444,,,,
1416429197.31735,public,customer,14,15000000,81,15871915,1500000,0,0,0,1500000,0,149325,884294,20529,228,,,,
1416429197.31735,pg_toast,pg_toast_12698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_catalog,pg_tablespace,2,4,1271,1271,0,0,0,0,0,0,25,1248,55,2497,,,,
1416429197.31735,pg_catalog,pg_statistic,0,0,9375,8746,143,203,80,49,464,99,545,9134,103,20556,2065,8056,87,7265
1416429197.31735,pg_toast,pg_toast_12703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416429197.31735,information_schema,sql_sizing_profiles,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416429197.31735,pg_catalog,pg_aggregate,0,0,893,893,0,0,0,0,0,0,56,837,129,1433,,,,
1416429197.31735,public,lineitem,22,960194151,4210672,326063407,60045669,0,60340,0,59985473,60340,18403216,29887909,997774,17312208,,,,
1416429197.31735,pg_catalog,pg_inherits,0,0,52,0,0,0,0,0,0,0,0,0,28,24,,,,
1416429197.31735,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,pg_toast,pg_toast_2618,0,0,278,886,0,0,0,0,0,0,162,181,43,407,,,,
1416429197.31735,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416429197.31735,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
