ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1416427830.16981,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416427830.16981,pg_catalog,pg_db_role_setting,0,0,6372,0,0,0,0,0,0,0,0,0,14,6358,0,0,0,0
1416427830.16981,pg_toast,pg_toast_12713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416427830.16981,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416427830.16981,pg_catalog,pg_description,0,0,221,0,0,0,0,0,0,0,0,0,76,415,0,0,0,0
1416427830.16981,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416427830.16981,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416427830.16981,pg_catalog,pg_class,433,101628,37797,34822,100,26,90,26,309,94,281,38313,326,79271,,,,
1416427830.16981,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416427830.16981,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416427830.16981,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416427830.16981,pg_catalog,pg_operator,0,0,11549,61118,0,0,0,0,0,0,264,42292,234,25127,,,,
1416427830.16981,public,supplier,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416427830.16981,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416427830.16981,pg_toast,pg_toast_12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416427830.16981,pg_catalog,pg_attribute,99,675,30887,69480,468,10,334,3,2470,362,712,36061,258,65183,,,,
1416427830.16981,public,customer,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416427830.16981,pg_toast,pg_toast_12698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416427830.16981,pg_catalog,pg_tablespace,2,4,1091,1091,0,0,0,0,0,0,22,1071,47,2141,,,,
