Q21,704321.0,->  Nested Loop Semi Join  (cost=2406.31..2877568.16 rows=1 width=34) (actual time=46.586..38134.782 rows=704321 loops=1)
Q3,319428.0,->  Sort  (cost=2570139.70..2578125.40 rows=3194280 width=20) (actual time=33107.832..33107.834 rows=10 loops=1)
Q18,302922.6,->  GroupAggregate  (cost=10243159.14..11076196.40 rows=30292264 width=39) (actual time=71762.057..71762.394 rows=100 loops=1)
Q18,67633.7,->  Hash Join  (cost=2195617.15..2813862.57 rows=7574980 width=39) (actual time=45456.313..52376.432 rows=112 loops=1)
Q18,67633.7,->  Hash Join  (cost=2126589.15..2631209.87 rows=7574980 width=20) (actual time=44243.408..51163.193 rows=112 loops=1)
Q18,67633.7,->  Hash  (cost=2813862.57..2813862.57 rows=7574980 width=39) (actual time=52376.649..52376.649 rows=112 loops=1)
Q18,43212.9,->  Sort  (cost=10243159.14..10318889.80 rows=30292264 width=39) (actual time=71762.047..71762.091 rows=701 loops=1)
Q21,39536.0,->  Nested Loop Anti Join  (cost=2406.88..2877569.94 rows=1 width=26) (actual time=46.608..40960.868 rows=39536 loops=1)
Q18,38638.0,->  Hash Join  (cost=2908549.82..5650668.36 rows=30292264 width=39) (actual time=52841.880..71761.035 rows=784 loops=1)
Q18,36167.6,->  Hash  (cost=2075954.43..2075954.43 rows=4050778 width=4) (actual time=44118.603..44118.603 rows=112 loops=1)
Q18,36167.6,->  HashAggregate  (cost=1984811.92..2035446.65 rows=4050778 width=8) (actual time=38495.066..44118.373 rows=112 loops=1)
Q10,28530.0,->  Sort  (cost=2278682.07..2280108.57 rows=570600 width=176) (actual time=30160.851..30160.853 rows=20 loops=1)
Q9,23080.6,->  Sort  (cost=1236518.84..1236519.19 rows=141 width=46) (actual time=97051.974..97688.216 rows=3254378 loops=1)
Q9,23080.6,->  Nested Loop  (cost=66999.74..1236509.60 rows=141 width=24) (actual time=1071.273..87843.388 rows=3254378 loops=1)
Q9,23080.6,->  Nested Loop  (cost=66999.31..1236441.27 rows=141 width=24) (actual time=1071.211..54371.265 rows=3254378 loops=1)
Q9,23080.6,->  Nested Loop  (cost=66999.01..1236395.77 rows=141 width=28) (actual time=1071.200..43850.877 rows=3254378 loops=1)
Q9,23080.6,->  Hash Join  (cost=67001.30..1236513.81 rows=141 width=46) (actual time=1071.330..91156.044 rows=3254378 loops=1)
Q2,4575.0,->  Merge Join  (cost=465676.21..882754.09 rows=1 width=190) (actual time=5079.443..7001.644 rows=4575 loops=1)
Q21,3995.0,->  HashAggregate  (cost=2877569.95..2877569.96 rows=1 width=26) (actual time=41014.116..41015.404 rows=3995 loops=1)
Q15,3803.0,->  Subquery Scan on revenue2  (cost=1868878.41..1868963.98 rows=3803 width=12) (actual time=48894.669..48918.405 rows=1 loops=1)
Q15,3803.0,->  Sort  (cost=1869190.12..1869199.63 rows=3803 width=12) (actual time=48918.423..48918.423 rows=1 loops=1)
Q15,3803.0,Merge Join  (cost=3720970.88..3726069.12 rows=3803 width=79) (actual time=48952.221..48952.224 rows=1 loops=1)
Q15,3803.0,->  HashAggregate  (cost=1868878.41..1868925.95 rows=3803 width=12) (actual time=48894.668..48918.403 rows=1 loops=1)
Q7,769.0,Sort  (cost=2143613.24..2143620.93 rows=3076 width=64) (actual time=21647.320..21647.321 rows=4 loops=1)
Q7,769.0,->  HashAggregate  (cost=2143388.90..2143435.04 rows=3076 width=64) (actual time=21647.255..21647.262 rows=4 loops=1)
Q8,364.5,Sort  (cost=1727806.34..1727808.16 rows=729 width=38) (actual time=11176.579..11176.579 rows=2 loops=1)
Q8,364.5,->  HashAggregate  (cost=1727758.92..1727771.68 rows=729 width=38) (actual time=11176.539..11176.541 rows=2 loops=1)
Q21,100.0,->  Sort  (cost=2877569.97..2877569.97 rows=1 width=26) (actual time=41016.560..41016.566 rows=100 loops=1)
Q21,100.0,Limit  (cost=2877569.97..2877569.97 rows=1 width=26) (actual time=41016.561..41016.579 rows=100 loops=1)
Q2,100.0,->  Sort  (cost=882754.10..882754.11 rows=1 width=190) (actual time=7006.304..7006.316 rows=100 loops=1)
Q2,100.0,Limit  (cost=882754.10..882754.11 rows=1 width=190) (actual time=7006.306..7006.329 rows=100 loops=1)
Q11,32.1,Sort  (cost=614384.02..615183.97 rows=319981 width=12) (actual time=8785.114..8786.286 rows=9964 loops=1)
Q11,32.1,->  HashAggregate  (cost=292162.79..296162.55 rows=319981 width=12) (actual time=8699.648..8779.517 rows=9964 loops=1)
Q3,28.0,->  HashAggregate  (cost=2469169.66..2501112.46 rows=3194280 width=20) (actual time=33033.909..33086.701 rows=113722 loops=1)
Q15,26.2,->  HashAggregate  (cost=1851694.88..1851732.91 rows=3803 width=12) (actual time=23390.285..23425.502 rows=100000 loops=1)
Q21,15.0,->  Index Scan using pk_lineitem on lineitem l2  (cost=0.56..1.15 rows=15 width=8) (actual time=0.005..0.005 rows=1 loops=731031)
Q14,14.3,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey_brin_idx  (cost=0.00..7582.73 rows=743473 width=0) (actual time=118.813..118.813 rows=10676480 loops=1)
Q3,10.6,->  Hash Join  (cost=771487.02..2421255.46 rows=3194280 width=20) (actual time=10242.833..32786.133 rows=300105 loops=1)
Q16,10.1,->  Bitmap Index Scan on part_p_size_brin_idx  (cost=0.00..2405.11 rows=319080 width=0) (actual time=34.676..34.676 rows=3246080 loops=1)
Q9,8.0,->  Index Scan using lineitem_l_partkey_l_quantity_idx on lineitem  (cost=0.56..1.88 rows=1 width=24) (actual time=0.017..0.086 rows=8 loops=433864)
Q8,5.8,->  Bitmap Index Scan on customer_c_nationkey_c_custkey_brin_idx  (cost=0.00..750.00 rows=60000 width=0) (actual time=3.751..3.751 rows=353280 loops=5)
Q5,5.8,->  Bitmap Index Scan on customer_c_nationkey_c_custkey_brin_idx  (cost=0.00..750.00 rows=60000 width=0) (actual time=3.938..3.938 rows=353280 loops=5)
Q2,5.7,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..330.00 rows=4000 width=0) (actual time=0.240..0.240 rows=23040 loops=5)
Q21,5.7,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..42.00 rows=4000 width=0) (actual time=0.255..0.255 rows=23040 loops=1)
Q20,5.7,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..42.00 rows=4000 width=0) (actual time=0.260..0.260 rows=23040 loops=1)
Q11,5.7,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..42.00 rows=4000 width=0) (actual time=0.257..0.257 rows=23040 loops=1)
Q11,5.7,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..42.00 rows=4000 width=0) (actual time=0.256..0.256 rows=23040 loops=1)
Q7,5.0,->  Index Scan using pk_lineitem on lineitem  (cost=0.56..1.27 rows=5 width=20) (actual time=0.009..0.010 rows=1 loops=1206038)
Q5,5.0,Sort  (cost=2013228.83..2013228.90 rows=25 width=34) (actual time=16102.153..16102.153 rows=5 loops=1)
Q5,5.0,->  HashAggregate  (cost=2013228.00..2013228.25 rows=25 width=34) (actual time=16102.110..16102.111 rows=5 loops=1)
Q4,5.0,Sort  (cost=1483740.34..1483740.35 rows=1 width=16) (actual time=13326.631..13326.631 rows=5 loops=1)
Q4,5.0,->  Index Scan using pk_lineitem on lineitem  (cost=0.56..7.18 rows=5 width=4) (actual time=0.012..0.012 rows=1 loops=562175)
Q4,5.0,->  HashAggregate  (cost=1483740.32..1483740.33 rows=1 width=16) (actual time=13326.581..13326.582 rows=5 loops=1)
Q21,5.0,->  Index Scan using pk_lineitem on lineitem l3  (cost=0.56..1.15 rows=5 width=8) (actual time=0.004..0.004 rows=1 loops=704321)
Q4,4.5,->  Bitmap Index Scan on orders_o_orderkey_o_orderdate_brin_idx  (cost=0.00..5735.93 rows=569593 width=0) (actual time=27.688..27.688 rows=2566400 loops=1)
Q10,4.4,->  Bitmap Index Scan on orders_o_orderkey_o_orderdate_brin_idx  (cost=0.00..5798.40 rows=575840 width=0) (actual time=27.331..27.331 rows=2540800 loops=1)
Q13,4.3,Sort  (cost=852463.69..852464.19 rows=200 width=8) (actual time=27213.656..27213.658 rows=46 loops=1)
Q13,4.3,->  HashAggregate  (cost=852454.05..852456.05 rows=200 width=8) (actual time=27213.589..27213.594 rows=46 loops=1)
Q17,3.9,->  Nested Loop  (cost=83.11..116321.63 rows=20446 width=4) (actual time=1.643..213.548 rows=5185 loops=1)
Q5,3.7,->  Index Scan using pk_lineitem on lineitem  (cost=0.56..3.02 rows=15 width=16) (actual time=0.014..0.015 rows=4 loops=453493)
Q4,3.3,->  Nested Loop Semi Join  (cost=5878.89..1482981.09 rows=151847 width=16) (actual time=27.910..13034.903 rows=515509 loops=1)
Q17,3.3,->  Index Scan using lineitem_l_partkey_l_quantity_idx on lineitem  (cost=9.76..53.59 rows=10 width=12) (actual time=0.017..0.041 rows=3 loops=1959)
Q15,3.1,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey_brin_idx  (cost=0.00..252237.25 rows=33611899 width=0) (actual time=120.728..120.728 rows=10718720 loops=1)
Q15,3.1,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey_brin_idx  (cost=0.00..252237.25 rows=33611899 width=0) (actual time=119.153..119.153 rows=10728960 loops=1)
Q3,3.0,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey_brin_idx  (cost=0.00..248716.75 rows=33142501 width=0) (actual time=119.839..119.839 rows=10792960 loops=1)
Q20,3.0,->  Index Scan using pk_partsupp on partsupp  (cost=0.43..528.30 rows=1 width=8) (actual time=0.317..0.388 rows=3 loops=21770)
Q3,2.8,->  Bitmap Index Scan on orders_o_orderkey_o_orderdate_brin_idx  (cost=0.00..54776.77 rows=7298235 width=0) (actual time=27.509..27.509 rows=2566400 loops=1)
Q22,2.3,Sort  (cost=695270.57..695270.58 rows=3 width=20) (actual time=9053.492..9053.493 rows=7 loops=1)
Q22,2.3,->  HashAggregate  (cost=642377.90..642377.94 rows=3 width=20) (actual time=9053.448..9053.448 rows=7 loops=1)
Q2,2.0,->  Nested Loop  (cost=0.86..48.83 rows=1 width=4) (actual time=0.039..0.055 rows=2 loops=6161)
Q20,2.0,->  Nested Loop  (cost=754.51..11669237.68 rows=29067 width=4) (actual time=13.717..8742.934 rows=59309 loops=1)
Q20,2.0,->  Hash  (cost=11669237.68..11669237.68 rows=29067 width=4) (actual time=8778.586..8778.586 rows=59309 loops=1)
Q19,2.0,->  Bitmap Index Scan on part_p_size_brin_idx  (cost=0.00..2013.27 rows=200127 width=0) (actual time=4.179..4.179 rows=405760 loops=1)
Q16,2.0,->  Sort  (cost=402681.03..404146.63 rows=586239 width=40) (actual time=10421.922..10566.137 rows=1188359 loops=1)
Q16,2.0,->  Hash Join  (cost=54695.64..346516.03 rows=586239 width=40) (actual time=1299.814..6866.363 rows=1188359 loops=1)
Q12,2.0,Sort  (cost=3044144.40..3044144.40 rows=1 width=27) (actual time=32844.326..32844.327 rows=2 loops=1)
